mizchi/tmgrammar|0.1.0|MIT|TextMate grammar based syntax highlighter for MoonBit
mizchi/tornado|0.6.1|MIT|Multi-agent development orchestrator with TUI
mizchi/ts|0.3.0|Apache-2.0|TypeScript <-> MoonBit bridge generator
mizchi/tui|0.10.0|MIT|Terminal UI library for MoonBit with reactive signals
mizchi/tui-terminal-buffer|0.1.3|MIT|Terminal character buffer primitives for MoonBit TUI renderers
mizchi/tui-terminal-protocol|0.1.2|MIT|Terminal graphics protocol encoders for tui.mbt
mizchi/v8|0.2.0|Apache-2.0|MoonBit bindings for V8 aimed at prototyping MoonBit-first runtimes in the style of Node or Deno.
mizchi/vfs|0.2.2|Apache-2.0|Cross-platform virtual filesystem with pluggable backends
mizchi/vivebox|0.1.1|Apache-2.0|Terminal chat UI built with tui.mbt
mizchi/wacon|0.1.1|Apache-2.0|Minimal OCI container runtime for WASM modules
mizchi/wasi|0.1.2|MIT|WASIp2 (0.2.9) bindings for MoonBit
mizchi/wasi_interface|0.3.0|MIT|WASI Preview2/Preview3 contract definitions for host integration boundaries.
mizchi/wasmtime|0.1.6|Apache-2.0|Wasmtime C API bindings for MoonBit (native target)
mizchi/wasmx|0.1.1|Apache-2.0|Experimental fork of moonbitlang/wasm5. WebAssembly VM built with pure MoonBit.
mizchi/webdriver|0.2.6|Apache-2.0|WebDriver BiDi client library for MoonBit
mizchi/webdriver.mbt|0.1.0|Apache-2.0|WebDriver BiDi client library for MoonBit
mizchi/whenwords|0.1.3|MIT|A relative time formatting library for MoonBit, following the whenwords specification
mizchi/whisper|0.3.1|MIT|MoonBit native bindings for whisper.cpp speech-to-text inference
mizchi/whisper-mbt|0.1.1|MIT|DEPRECATED: Use mizchi/whisper instead. MoonBit native bindings for whisper.cpp.
mizchi/widget2d|0.2.0|Apache-2.0|UI primitive builders (rounded rects, scissor stack, text layout) on top of mizchi/gfx, mizchi/text, mizchi/font (extracted from kagura)
mizchi/wit|0.3.1|Apache-2.0|WIT parser and resolver in MoonBit
mizchi/wite|0.11.0|Apache-2.0|Component-model-aware WebAssembly analyzer, optimizer, and profiler
mizchi/wit.mbt|0.1.0|Apache-2.0|
mizchi/x|0.5.1|Apache-2.0|Node.js backend compatibility layer for moonbitlang/async in MoonBit, with native delegation and JS FFI implementations for process, fs, http, gzip, tls, socket, raw_fd, signal, sync primitives, websocket, stdio, pipe, and sys.
mizchi/zlib|0.4.8|Apache-2.0|Pure MoonBit zlib/deflate implementation.
mokomoking2501/MoonECAT|0.1.0|LGPL-3.0|A modular EtherCAT master library written in MoonBit
moonbit-community/casefold|0.1.5|Apache-2.0|Simple Unicode CaseFold Implementation
moonbit-community/chalk|0.0.1|MIT|Terminal string styling support for MoonBit.
moonbit-community/charclass|0.1.3|Apache-2.0|Unicode character classification library providing functions to determine character properties such as alphabetic, numeric, whitespace, punctuation, and other Unicode general categories
moonbit-community/cmark|0.4.4|Apache-2.0|A CommonMark toolkit for MoonBit
moonbit-community/debug|0.1.3|Apache-2.0|
moonbit-community/debug_deriving|0.1.1|Apache-2.0|
moonbit-community/displaytext|0.1.5|Apache-2.0|Grapheme-aware display-cell text boundaries for terminal UIs.
moonbit-community/dom_sanitizer|0.1.0|Apache-2.0|
moonbit-community/elf|0.0.1|Apache-2.0|A MoonBit library for reading ELF object files
moonbit-community/embed|0.1.1|Apache-2.0|Embed files into a generated MoonBit source file.
moonbit-community/find_cluster_break|0.1.2|MIT|Find the position of grapheme cluster breaks in a string
moonbit-community/flate|0.2.0|Apache-2.0|Pure-MoonBit, runtime-agnostic DEFLATE (RFC 1951) engine with gzip/zlib wrappers — suspendable and io-free.
moonbit-community/fuzzy_match|0.2.5|Apache-2.0|A library for fuzzy string matching and fuzzy string searching
moonbit-community/graphviz|0.1.0|EPL-2.0|Graphviz rewrite in MoonBit
moonbit-community/harfbuzz|0.1.0|Apache-2.0|MoonBit port of HarfBuzz.
moonbit-community/html|0.1.2|Apache-2.0|WHATWG HTML5 spec-compliant parser for MoonBit
moonbit-community/ini|0.2.2|Apache-2.0|High-performance INI parser for MoonBit with nested section support.
moonbit-community/jade-ui|0.1.0|Apache-2.0|
moonbit-community/js-ffi|0.4.2|Apache-2.0|
moonbit-community/jsondiff|0.1.2|Apache-2.0|
moonbit-community/meta-skill|0.1.0|Apache-2.0|Create minimal MoonBit WASM skill templates.
moonbit-community/miniio|0.2.1|Apache-2.0|Small, portable WASIp1 I/O SDK for building MoonBit CLI tools and agent skills.
moonbit-community/moon_cpal|0.11.6|Apache-2.0|A MoonBit port (subset) of RustAudio/cpal.
moonbit-community/moon_dagre|0.2.5|Apache-2.0|Dagre layout engine implemented in MoonBit
moonbit-community/moongrep|0.1.12|Apache-2.0|Experimental MoonBit structural search and taint-analysis tool
moonbit-community/moongrep-skill|0.1.0|Apache-2.0|
moonbit-community/NyaCSV|0.3.3|Apache-2.0|Purr-fectly parse your CSV files with delightful simplicity!
moonbit-community/opentelemetry|0.1.4|Apache-2.0|The MoonBit implementation of OpenTelemetry.
moonbit-community/piediff|0.0.10|Apache-2.0|A MoonBit implementation of Bram Cohen's patience diff algorithm (also provides a basic Myers diff)
moonbit-community/postgres|0.0.6|Apache-2.0|A secure, easy-to-use PostgreSQL client library for MoonBit with an included connection pool.
moonbit-community/prettyprinter|0.4.10|Apache-2.0|pretty printer for moonbit
moonbit-community/pty|0.2.2|Apache-2.0|Cross-platform PTY (pseudo-terminal) spawning for MoonBit native targets, integrated with moonbitlang/async.
moonbit-community/quickcheck_statemachine|0.0.1|Apache-2.0|
moonbit-community/rabbita|0.12.4|Apache-2.0|functional Web UI framework for MoonBit
moonbit-community/rabbita_tui|0.1.0|Apache-2.0|Native terminal UI toolkit built around The Elm Architecture
moonbit-community/raylib|0.3.1|MIT|MoonBit bindings for raylib
moonbit-community/sqlite3|0.1.5|Apache-2.0|A lightweight, low-level SQLite3 binding for MoonBit, providing a thin interface over the SQLite3 C API.
moonbit-community/sqlparser|0.5.0|Apache-2.0|Extensible SQL Lexer and Parser in MoonBit
moonbit-community/starter|0.2.0|Apache-2.0|
moonbit-community/tty|0.3.0|Apache-2.0|Low-level terminal primitives for MoonBit native targets, including tty state, platform stdio handles, VT command output, and host input decoding.
moonbit-community/unicodewidth|0.2.1|Apache-2.0|A simple library for measuring the width of unicode characters and strings.
moonbit-community/verified|0.0.2|Apache-2.0|
moonbit-community/warren|0.2.1|Apache-2.0|Tool for discovering and developing Rabbita applications
moonbit-community/XMLParser|0.2.5|Apache-2.0|An XML parsing library written in MoonBit that converts XML strings into structured data, supporting elements, attributes, comments, CDATA, and processing instructions.
moonbit-community/yaml|0.0.5|MIT|
moonbit-community/zipc|0.2.2|Apache-2.0|Typed, in-memory ZIP archive library for MoonBit (deflate via moonbit-community/flate)
moonbit-courses/minimoonbit-courses|0.1.0|Apache-2.0|
moonbit-js-ffi/js|0.2.0|Apache-2.0|
moonbitlang/arduino|0.0.8|GPL-3.0|
moonbitlang/async|0.20.1|Apache-2.0|Asynchronous programming library for MoonBit
moonbitlang/core|0.1.20260622+a46be2066|Apache-2.0|
moonbitlang/dummy_abort|0.2.0|Apache-2.0|
moonbitlang/esp32|0.1.19|Apache-2.0|MoonBit ESP32 Binding
moonbitlang/formatter|0.1.6|Apache-2.0|code prettifier for MoonBit
moonbitlang/json_deriving|0.1.2|Apache-2.0|deriving JSON serialization and deserialization automatically
moonbitlang/json_deriving_codegen|0.0.2|Apache-2.0|
moonbitlang/lex|0.3.9|Apache-2.0|
moonbitlang/lexer|0.3.8|Apache-2.0|Lexer for the MoonBit programming language
moonbitlang/lex-runtime|0.1.3|Apache-2.0|
moonbitlang/mbt-lexer|0.0.1|Apache-2.0|
moonbitlang/mbt_lexer|0.1.13|Apache-2.0|
moonbitlang/moon_config|0.3.7|Apache-2.0|MoonBit package configuration parser
moonbitlang/parser|0.3.8|Apache-2.0|AST and parsers for the MoonBit programming language
moonbitlang/protobuf|0.1.2|Apache-2.0 WITH LLVM-exception|The runtime library for protobuf
moonbitlang/quickcheck|0.14.0|Apache-2.0|Automatic testing of MoonBit programs
moonbitlang/regexp|0.3.5|Apache-2.0|A regular expression engine for MoonBit based on VM execution designed for predictable time complexity
moonbitlang/std|0.1.0|Apache-2.0|
moonbitlang/ulex|0.3.29|Apache-2.0|Simple lexer generator for MoonBit.
moonbitlang/ulex-runtime|0.4.3|Apache-2.0|
moonbitlang/wasm4|0.2.9|Apache-2.0|An opinionated binding for WASM-4, a retro game framework using WebAssembly
moonbitlang/x|0.4.46|Apache-2.0|experimental packages for moonbitlang/core
moonbitlang/yacc|0.7.17|GPL-2.0-only|A LR(1) parser generator for MoonBit programming language.
moonrockz/cucumber-expressions|0.3.2|Apache-2.0|Cucumber Expressions parser and matcher for MoonBit
moonrockz/cucumber-messages|0.2.0|Apache-2.0|Cucumber Messages protocol types for MoonBit with JSON serialization and NDJSON streaming
moonrockz/directories|0.1.0|Apache-2.0|Platform-specific config, cache, and data directory paths for MoonBit (XDG on Linux, conventions on macOS/Windows)
moonrockz/expect|0.1.0|Apache-2.0|A fluent assertion library for MoonBit
moonrockz/gherkin|0.3.0|Apache-2.0|A Gherkin parser for MoonBit with DOM, visitor, fold, and SAX-style APIs
moonrockz/mediator|0.1.0|Apache-2.0|In-process mediator for MoonBit with codegen-based handler dispatch
moonrockz/moonspec|0.5.0|Apache-2.0|BDD test framework for MoonBit with Gherkin and Cucumber Expressions
moransky/bloom_filter|0.1.0|Apache-2.0|
morning-start/mbtgraph|0.1.2|MIT|MoonBit 图算法库 - 完整的图数据结构和算法实现
mst-mkt/clipboard|0.1.1|MIT|
myfreess/casefold|0.1.3|Apache-2.0|
myfreess/charclass|0.1.3|Apache-2.0|Unicode character classification library providing functions to determine character properties such as alphabetic, numeric, whitespace, punctuation, and other Unicode general categories
myfreess/lums|0.1.1|Apache-2.0|
myfreess/myers-diff|0.1.0|Apache-2.0|Myers diff algorithm
myfreess/piediff|0.0.4|Apache-2.0|A MoonBit implementation of Bram Cohen's patience diff algorithm (also provides a basic Myers diff)
myfreess/rope|0.1.1|Apache-2.0|
myfreess/sqlite3|0.1.1|Apache-2.0|
myfreess/text|0.1.0|MIT|
myfreess/unicode_data|0.1.1|MIT|
myfreess/yaml|0.1.0|MIT|
my-xn/hello|0.1.0|Apache-2.0|
Myytsjj/moon-ssg|0.2.0|MIT|
Nanaloveyuki/BitLogger|0.7.0|MIT|A structured logger for MoonBit.
nanlingyin/mbt_LIB|0.1.0|Apache-2.0|
naokikawamoto16/grpc|0.1.0|Apache-2.0|MoonBit bindings for gRPC (Node.js target), built as a third-party library on @grpc/grpc-js
naokikawamoto16/turn|0.1.0|Apache-2.0|A simple HTTP router for MoonBit
Near-Jungnune/Near-Jungnune|0.1.0|Apache-2.0|
NerdyLee/newcake_ls|0.1.1|Apache-2.0|find the maximum value in a list
nexacodes/email|0.1.0|Apache-2.0|
nexacodes/moontask|0.1.2|Apache-2.0|A MoonBit task queue library with producer, consumer, admin APIs, and memory/redis backends.
NiHao124538/examine|0.1.0|Apache-2.0|
nodex/ssmp|0.1.1|Apache-2.0|
Noverberrain/moonmodguard|0.1.0|Apache-2.0|A MoonBit project manifest and supply-chain policy auditor.
npmstudy/readline|0.1.6|Apache-2.0|A readline library for MoonBit
nuskey8/brainfuck|0.1.2|MIT|A Brainfuck interpreter written in Moonbit
nuskey8/lisp|0.1.4|MIT|Tiny Lisp interpreter written in MoonBit
nuskey8/oneshot|0.1.0|MIT|Async oneshot channel for MoonBit
nysopua/mknip|0.1.0|Apache-2.0|
Nyuudoukumo/uuidv4|0.2.0|Apache-2.0|A version 4 UUID generator
oboard/apple_silicon_accelerometer|0.1.0|Apache-2.0|A MoonBit library for accessing accelerometer, gyroscope, and lid sensor data on Apple Silicon devices.
oboard/assets|0.1.1|Apache-2.0|Asset loader for Moonbit
oboard/base16384|0.1.4|Apache-2.0|Encode binary file to printable utf16be, and vice versa.
oboard/eval|0.9.4|Apache-2.0|MoonBit Eval Package
oboard/jsonx|0.1.0|Apache-2.0|JSON Toolkit
oboard/mimetype|0.1.9|Apache-2.0|Mime types for MoonBit
oboard/mio|0.5.2|Apache-2.0|Best async http library for Moonbit
oboard/mocket|0.7.5|Apache-2.0|A web framework for MoonBit.
oboard/moonbit-eval|0.8.26|Apache-2.0|MoonBit Eval Package
oboard/mooncrypto|0.1.8|MIT|MoonBit Crypto Library
oboard/moonetx|0.1.8|MIT|MoonBit网络分析扩展
oboard/morm|0.4.0|Apache-2.0|A lightweight MoonBit ORM with typed queries, code generation, and multi-database engines
oboard/numoon|0.4.1|Apache-2.0|MoonBit Mathematical Operation
oboard/readline|0.1.6|Apache-2.0|A readline library for MoonBit
oboard/redis|0.1.5|Apache-2.0|A modern, high performance Redis client for MoonBit.
oboard/stdout|0.1.1|Apache-2.0|
oboard/weatherquery|0.1.1|Apache-2.0|
oilleelssq-wq/moonmarkdown|0.1.2|MIT|A CommonMark spec-compliant Markdown to HTML parser written in pure MoonBit
OldPigxjk/moon_toolkit|0.1.2|Apache-2.0|MoonBit general graph algorithm toolkit
orangenin/hello|0.1.0|Apache-2.0|
pai2shub/alg|0.1.3|Apache-2.0|MoonBit Online Judge Problem Set Solved
PaiGack/moonbitqrcode|0.1.0|Apache-2.0|Basic QR encoder. MoonBit QR 码生成器。
PaiGack/ssh_client|0.4.0|Apache-2.0|SSHv2 client library for MoonBit with password and publickey authentication, SFTP v3, and local/remote/SOCKS5 port forwarding. / 使用 MoonBit 实现的 SSHv2 客户端库，支持密码/公钥认证、SFTP v3 文件传输及本地/远程/SOCKS5 端口转发
paveg/httprouter|0.2.0|Apache-2.0|A high-performance HTTP router for MoonBit, inspired by julienschmidt/httprouter
paveg/molt|0.1.8|Apache-2.0|Simple HTTP load testing CLI built with MoonBit
paveg/ulid|0.1.0|Apache-2.0|ULID (Universally Unique Lexicographically Sortable Identifier) implementation for MoonBit
PegasusPlusUS/hello|0.1.0|Apache-2.0|
Penguinsltp/examine|0.1.0|Apache-2.0|
Penguinsltp/gif_decoder|0.1.1|Apache-2.0|
PerfectPan/agent-finder|0.1.2|GPL-3.0-only|Read-only local code agent discovery for agent-task-loop.
PerfectPan/base64|0.1.1|MIT|base64 encode/decode library
peter-jerry-ye/advent_of_code|0.3.1-fix||
peter-jerry-ye/assertion|0.2.1|Apache-2.0|
peter-jerry-ye/async|0.2.1|Apache-2.0|Async library: promise, event loop, i/o
peter-jerry-ye/canvas|0.7.0|Apache-2.0|(WIP) A Canvas binding library that allows you to draw without writing any JS code
peter-jerry-ye/codex|0.129.0|Apache-2.0|Codex SDK, with some useful tools for building AI applications.
peter-jerry-ye/hn-brief|0.1.1|Apache-2.0|Hacker News hot-comment briefing demo built with MoonBit async and Wasm
peter-jerry-ye/io|0.3.4|Apache-2.0|
peter-jerry-ye/json|0.4.0|Apache-2.0|
peter-jerry-ye/mcp-server|0.3.5|Apache-2.0|A library for implementing mcp servers in MoonBit.
peter-jerry-ye/md-outline|0.2.1|Apache-2.0|Markdown outline and section reader CLI for agent workflows
peter-jerry-ye/memory|0.8.4|Apache-2.0|
peter-jerry-ye/parse_args|0.1.2|Apache-2.0|A arg parser inspired by minimalist
peter-jerry-ye/parser-combinator|0.9.1|Apache-2.0|
peter-jerry-ye/spin-imports|0.1.3|Apache-2.0|Generated interface for spin
peter-jerry-ye/utils|0.4.3|Apache-2.0|A utility library for Moonbit. Contains some useful functions for encoding, decoding, and crypto.
peter-jerry-ye/wasi|0.25.0|Apache-2.0|wasip1 implementation + experimental wrapper (async/sync) for Moonbit
peter-jerry-ye/wasi-imports|0.1.5|Apache-2.0|Binding for WASI HTTP and WASI CLI v0.2.0
PingGuoMiaoMiao/Autumn_frame|0.1.0|Apache-2.0|
PingGuoMiaoMiao/hello|0.1.0|Apache-2.0|
PingGuoMiaoMiao/LunarKeccak256|0.1.3|Apache-2.0|一个使用 MoonBit 语言实现的 Keccak256 哈希算法库。Keccak256 是 SHA-3 标准的一部分，广泛应用于区块链和密码学领域。
PingGuoMiaoMiao/mooncove|0.1.0|Apache-2.0|
PingGuoMiaoMiao/MoonVision|0.2.2|MIT|MoonBit-native lightweight image processing and basic computer vision algorithms.
pocket7878/cog_complex|0.1.0|Apache-2.0|Cognitive Complexity score analyzer for MoonBit source code
ppyj663/moon-jsonpath|0.1.0|Apache-2.0|A small MoonBit JSONPath parser and evaluator for RFC 9535 core query patterns.
Project2026-creator/moontemplate|0.2.0|Apache-2.0|A lightweight, flexible, and extensible text template engine designed exclusively for MoonBit.
python123/moondepsolve|0.3.1|Apache-2.0|A MoonBit semantic version, version range, and dependency resolution library for package ecosystem tooling.
pzl-love/Introsort|0.1.1|Apache-2.0|
q0w1ertyuiop/moonflagkit|0.1.0|Apache-2.0|A lightweight MoonBit feature flag and progressive rollout decision engine.
QZL-max/QZL-max|0.1.0|Apache-2.0|
R00TK17/hex_editor|0.1.2|Apache-2.0|Terminal hex editor & binary analysis toolkit: 20 format parsers, wildcard search, entropy analysis, steganography detection, Base64/URL/Unicode/Hex codecs. Cross-platform (Windows/Linux), dual-target (Native + Wasm-GC).
rabbyte/suffix-array|0.1.0|MulanPSL-2.0|Optimal In-Place Suffix Sorting implementation in MoonBit Lang
RabitLogic/mjwt|0.1.0|MIT|A JWT (JSON Web Token) library for MoonBit with extensible trait-based signers
rami3l/cmark|0.4.0|Apache-2.0|A CommonMark toolkit for MoonBit
rami3l/js-ffi|0.4.0|Apache-2.0|
rami3l/unicodewidth|0.2.0|Apache-2.0|A simple library for measuring the width of unicode characters and strings.
rami3l/version|0.1.0|MPL-2.0|A MoonBit library for parsing, comparing, and handling semantic versions. Port of hashicorp/go-version.
Refined_heart/Sort|0.1.0|Apache-2.0|
remain11/i18n|0.1.0|Apache-2.0|
rinnein/moonata|0.5.0|Apache-2.0|JSONata rewritten in moonbit.
robinfang/mold|0.3.0|Apache-2.0|A lightweight template engine for MoonBit.
Ronlands/moonbit_zstd|0.1.2|Apache-2.0|A pure Moonbit implementation of Zstandard (ZSTD) compression algorithm following RFC 8878
Ronlands/ttf_parser_moonbit|0.1.1|Apache-2.0|High-performance TrueType font parser with modular architecture, supporting TTF/OTF/Variable/Color fonts
ruifeng/diff|0.2.1|Apache-2.0|A diff algorithm library for MoonBit
ruifeng/moondsa|0.2.1|Apache-2.0|moondsa is a MoonBit implementation of Dilithium, a post-quantum signature scheme.
ruifeng/XMLParser|0.2.6|Apache-2.0|An XML parsing library written in MoonBit that converts XML strings into structured data, supporting elements, attributes, comments, CDATA, and processing instructions.
RunnerQuan/moonlimit|0.1.1|Apache-2.0|Composable rate limiting algorithms for MoonBit applications
Rutubet/moon_rsa|0.2.0|Apache-2.0|A Moonbit implementation of RSA cryptographic algorithm, under development.
ryota0624/circuit_breaker|0.1.3|Apache-2.0|A circuit breaker implementation in Moonbit
ryota0624/googleapis|0.4.1|Apache-2.0|MoonBit client library for Google REST APIs
ryota0624/googleauth|0.2.0|Apache-2.0|Google OAuth2 authentication library for MoonBit
ryota0624/k6|0.4.1|Apache-2.0|A MoonBit module for k6 load testing scripts, providing utilities and abstractions to enhance the development experience of k6 scripts using MoonBit.
ryota0624/moonbit_cloudevents|0.1.2|Apache-2.0|
ryota0624/moonbit_otel|0.1.0|Apache-2.0|
ryota0624/moonbit_test_containers|0.0.5|Apache-2.0|Test containers implementation for MoonBit
ryota0624/moovalid|0.1.1|MIT|A lightweight validation library for MoonBit that accumulates errors instead of failing fast.
ryota0624/mustache|0.0.6|Apache-2.0|
ryota0624/oauth2|0.2.2|Apache-2.0|OAuth2 and OpenID Connect (OIDC) client library for MoonBit with support for Authorization Code Flow, Client Credentials, Password Grant, and PKCE
ryota0624/opentelemetry_proto_mbt|0.0.2|Apache-2.0|
Rz-coder8848/moon-fsm|0.1.0|Apache-2.0|A lightweight, type-safe Finite State Machine (FSM) library for MoonBit.
sacckey/lunaboy|0.1.2|MIT|A Game Boy emulator written in MoonBit
sacckey/moon8bit|0.1.0|Apache-2.0|A minimal retro 2D game engine for MoonBit with text-first assets, deterministic runtime, and compact APIs for fast human/AI iteration.
Seedking/SemVer|0.1.0|Apache-2.0|SemVer
SeisanSoda/hello|0.1.0|Apache-2.0|
sennenki/2048|0.1.0|Apache-2.0|A MoonBit implementation of the 2048 game on browser.
sennenki/abort_hook|0.1.0|Apache-2.0|A convenient way to override the built-in abort behavior
sennenki/clipboard|0.1.1|Apache-2.0|Cross-platform clipboard package for MoonBit with `js` and `native` backends.
sennenki/console|0.1.3|Apache-2.0|Cross-platform console I/O library
sennenki/ignore|0.1.0|Apache-2.0|A library for parsing and matching ignore files, such as .gitignore, .dockerignore, etc.
sennenki/immutable|0.1.4|Apache-2.0|Immutable data structures for MoonBit
sennenki/js|0.1.2|Apache-2.0|This package is deprecated. https://mooncakes.io/docs/moonbit-community/js-ffi should be preferred.
sennenki/js-ffi|0.4.2|Apache-2.0|A fork of moonbit-community/js-ffi that does not abort compilation on targets other than js
sennenki/lens|0.1.1|Apache-2.0|A lens library for functional programming in MoonScript.
sennenki/lz_string|0.1.0|Apache-2.0|Port of lz-string algorithm to MoonBit
sennenki/mbtify|0.1.2|Apache-2.0|I love MoonBit multiline string literals
sennenki/mbt_prompt_services|0.1.2|Apache-2.0|
sennenki/pkgparser|0.1.0|Apache-2.0|Parses moon.pkg files
sennenki/pretty_prompt|0.1.2|Apache-2.0|A pretty prompt library for Moonbit, providing an easy way to create interactive command-line interfaces with customizable prompts and input handling.
sennenki/pretty_prompt_demo|0.1.3|Apache-2.0|pretty_prompt demonstration
sennenki/process|0.1.0|Apache-2.0|A module for spawning and managing system processes.
sennenki/rabbitify|0.1.0|Apache-2.0|Convert HTML document to Rabbita VDom functions
sennenki/reisen|0.3.2|Apache-2.0|A visual novel engine in MoonBit
sennenki/sexp|0.1.1|Apache-2.0|A simple S-expression parser and serializer for MoonBit.
sennenki/slugify|0.1.0|Apache-2.0|Utility URL functions for MoonBit
sennenki/tsparser|0.1.2|Apache-2.0|Yet another TypeScript parser.
sennenki/ytyj|0.1.1|Apache-2.0|Implementation of YTYJ language in MoonBit. Does not support embedded assembly yet.
ShellWen/dotenv|0.6.1|Apache-2.0|Yet another dotenv utility for MoonBit.
ShellWen/dotenv-mbt|0.9.9|Apache-2.0|removed
ShellWen/lru_cache|0.1.0|Apache-2.0|A high-performance LRU cache implementation in MoonBit with constant-time operations and customizable capacity.
ShellWen/sw_ini|0.2.0|Apache-2.0|High-performance INI parser for MoonBit with nested section support.
ShellWen/sw_router|0.2.0|Apache-2.0|A fast and flexible URL router implementation for the MoonBit language.
ShellWen/sw_socket|0.2.0|Apache-2.0|A experimental *nix socket binding for MoonBit.
shiguri-01/jsonrpc|0.3.0|Apache-2.0|A small, transport-agnostic JSON-RPC 2.0 endpoint library.
shiguri-01/markdown|0.1.1|Apache-2.0|Event-driven Markdown parser with CommonMark, GFM, HTML, and AST support.
shiguri-01/mcp|0.1.0|Apache-2.0|A library for building Model Context Protocol servers and clients.
shiguri-01/todotxt|0.1.1|Apache-2.0|A small parser for the todo.txt
shiguri-01/webview|0.1.1|Apache-2.0|Low-level MoonBit bindings to webview/webview
shiheat/find_max|0.3.0|Apache-2.0|find the maximum value in a list
shina1024/jqx|0.3.0|Apache-2.0|jq-compatible JSON processor written in MoonBit with a CLI and TypeScript bindings
shop1111/frontierlab|0.3.0|MIT|A MoonBit algorithm trace protocol and offline HTML/SVG visualization kit.
Showichiro/jira_cli_mbt|0.1.0|Apache-2.0|
Showichiro/moon_openapi_cli|0.1.5|Apache-2.0|Agent-friendly OpenAPI extraction CLI
shu-kitamura/sha256|0.1.1|Apache-2.0|A simple sha256 algorithm implemented in moonbit
shunge/image|0.1.1|MIT|一个纯 MoonBit 实现的图像解码库，支持 BMP/QOI/TGA/PNG/GIF/JPEG 六种格式，内置完整 DEFLATE 解压器和 LZW/RLE 压缩支持，一行代码即可完成图像解码。
sjzbxhsj/Calculator|0.1.0|Apache-2.0|
smallbearrr/NetworkX|0.1.4|Apache-2.0|
smallbearrr/pandas|0.7.1|Apache-2.0|Provide efficient data manipulation and analysis
sohaha/zls|0.1.0|Apache-2.0|
sombozone/moon_expr|0.1.0|Apache-2.0|A high-performance, extensible mathematical and logical expression evaluation engine for MoonBit.
SouichiroTsujimoto/astrobit|0.1.6|MIT|A thin framework for running MoonBit components as Astro islands
spectacleCase/dotenv|0.1.0|Apache-2.0|Dotenv for MoonBit - loads environment variables from .env files
sssssurf/abyssal_chord|0.1.0|Apache-2.0|深渊协奏 (Abyssal Chord) - A MoonBit card battle game engine with CLI demo
starlittle/MoonEvidence|0.4.0|Apache-2.0|Trusted evidence pack verification library and CLI for MoonBit.
structuraBlock/MoonStats|0.3.0|MIT|
suiyunonghen/datetime|0.1.6|Apache-2.0|datetime type of moonbit
suiyunonghen/linklist|0.1.7|Apache-2.0|Double Linked List 双链表
suiyunonghen/moonvalue|0.1.14|Apache-2.0|moonbitlang实现的msgpack,bson库
suiyunonghen/wasmMemManager|0.1.3|Apache-2.0|wasm的线性内存管理
summer-boythink/moonorm|0.1.0|Apache-2.0|
SupremeHuaji/FibonacciHeap|0.1.0|Apache-2.0|
SupremeHuaji/MaxStack|0.1.0|Apache-2.0|
SupremeHuaji/MoonClmech|0.1.0|Apache-2.0|MoonClmech - A comprehensive classical mechanics calculation library for MoonBit, inspired by SymPy Mechanics. Provides computational functions for particle dynamics, rigid body mechanics, Lagrangian and Hamiltonian formulations, constraint systems, multibody dynamics, and kinematic analysis. Suitable for modeling physical systems, robotics, and engineering applications.
SupremeHuaji/MoonElec|0.1.0|Apache-2.0|A comprehensive electrical engineering calculation library for circuit analysis and power systems.
SupremeHuaji/MoonFluid|0.1.0|Apache-2.0|
SupremeHuaji/MoonGeo|0.1.0|Apache-2.0|
SupremeHuaji/MoonMech|0.1.0|Apache-2.0|
SupremeHuaji/MoonMet|0.1.0|Apache-2.0|MoonMet - A comprehensive meteorological calculation library for MoonBit, inspired by MetPy. Provides thermodynamic, kinematic, and basic meteorological calculation functions including temperature, pressure, humidity, wind analysis, convective indices, and atmospheric stability calculations.
SupremeHuaji/moonsmiles|0.1.1|Apache-2.0|A comprehensive cheminformatics library for processing SMILES notations, analyzing molecular structures, calculating chemical properties, and comparing molecular similarity.
SupremeHuaji/MoonSteel|0.1.0|Apache-2.0|A toolkit for civil engineering and steel structure design.
SupremeHuaji/MoonStrMech|0.1.1|Apache-2.0|
SupremeHuaji/ptime|0.1.0|Apache-2.0|A lightweight time library for MoonBit with picosecond precision
SupremeHuaji/Quadtree|0.1.0|Apache-2.0|
SupremeHuaji/VEBTree|0.1.1|Apache-2.0|
SupremeHuaji/XorLinkedList|0.1.0|Apache-2.0|
Suquster/moonbit-pathfinding|0.0.5|Apache-2.0|A MoonBit pathfinding and graph algorithms library with executable documentation, runtime-checked proof predicates, and multi-backend verification gates. Built for OSC 2026.
Sxy11112/moonjournalkit|0.1.0|Apache-2.0|Deterministic transactional write-ahead log framing and crash recovery for MoonBit.
SyoujyoujiNaiki/chungshan|0.2.0|Apache-2.0|Introduce a list of functions for conversion between UInt64, UInt, Double, Float, Int64, Int and Bytes array.
SyoujyoujiNaiki/oops|0.3.0|Apache-2.0|Oops, write your any script!
Teddy-Yangjiale/rope|0.1.0|Apache-2.0|A B-tree rope data structure for efficient text manipulation in MoonBit
tekihei2317/hello|0.0.3|MIT|Example module
TheWaWaR/clap|0.2.6|MIT|Command Line Argument Parser
TheWaWaR/lunar|0.1.0|Apache-2.0|
Tianci-King/hello|0.2.0|Apache-2.0|median
Tianci-King/median|0.3.0|Apache-2.0|计算数组的中位数
TianZaiShuiZhong/hello|0.1.0|Apache-2.0|
